id,node_id,implementation_proof,test_proof,runtime_proof,connection_proof,documentation_proof,overall_status,last_verified_at,missing_evidence,next_action
EVID-AUTO-00297,DB-AUTO-0025,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0025.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00298,DB-AUTO-0026,prisma/schema.prisma,TEST-API-LOCAL;Playwright Assets proof,npm run test:api:local,FEAT-ASSETS-CONTEXT;API-ASSETS-CONTEXT;API-AUTO-0026;API-AUTO-0089,DOC-ASSETS-CONTEXT-CONTRACT;docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/architecture/nodes/generated/DB-AUTO-0026.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00299,DB-AUTO-0027,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0027.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00300,DB-AUTO-0028,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0028.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00301,DB-AUTO-0029,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0029.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00302,DB-AUTO-0030,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0030.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00303,DB-AUTO-0031,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0031.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00304,DB-AUTO-0032,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0032.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00305,DB-AUTO-0033,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0033.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00306,DB-AUTO-0034,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0034.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00307,DB-AUTO-0035,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0035.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00308,DB-AUTO-0036,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0036.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00309,DB-AUTO-0037,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0037.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00310,DB-AUTO-0038,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0038.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00311,DB-AUTO-0039,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0039.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00312,DB-AUTO-0040,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0040.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00313,DB-AUTO-0041,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0041.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00314,DB-AUTO-0042,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0042.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00315,DB-AUTO-0043,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0043.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00316,DB-AUTO-0044,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0044.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00317,DB-AUTO-0045,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0045.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00318,DB-AUTO-0046,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0046.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00319,DB-AUTO-0047,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0047.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00320,DB-AUTO-0048,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0048.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00321,DB-AUTO-0049,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0049.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00322,DB-AUTO-0050,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0050.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00323,DB-AUTO-0051,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0051.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00324,DB-AUTO-0052,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0052.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00325,DB-AUTO-0053,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0053.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00326,DB-AUTO-0054,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0054.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00327,DB-AUTO-0055,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0055.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00328,DB-AUTO-0056,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0056.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00329,DB-AUTO-0057,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0057.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00330,DB-AUTO-0058,prisma/schema.prisma,npm run test:api:local,npm run test:api:local,prisma/schema.prisma;src/db/prisma.ts,docs/architecture/nodes/generated/DB-AUTO-0058.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00331,TEST-AUTO-0001,package.json,,npm run validate,PAGE-AUTO-0001;PAGE-AUTO-0003;PAGE-AUTO-0004;PAGE-AUTO-0010;DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/TEST-AUTO-0001.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00332,TEST-AUTO-0002,package.json,,npm run validate,PAGE-AUTO-0001;PAGE-AUTO-0003;PAGE-AUTO-0004;PAGE-AUTO-0010;DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/TEST-AUTO-0002.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00333,TEST-AUTO-0003,package.json,,npm run validate,PAGE-AUTO-0001;PAGE-AUTO-0003;PAGE-AUTO-0004;PAGE-AUTO-0010;DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/TEST-AUTO-0003.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00334,TEST-AUTO-0004,package.json,,npm run validate,PAGE-AUTO-0001;PAGE-AUTO-0003;PAGE-AUTO-0004;PAGE-AUTO-0010;DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/TEST-AUTO-0004.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00335,AGENT-DOCUMENTATION-MEMORY,.agents/workflows/responsibility-lanes.md,TEST-ARCH-GRAPH,docs/status/architecture-evidence-summary.md,DOC-ARCH-EVIDENCE-SYSTEM;AGENT-COORDINATOR,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/nodes/generated/AGENT-DOCUMENTATION-MEMORY.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00336,PROMPT-ARCH-GRAPH-CHECK,docs/architecture/architecture-evidence-system.md,TEST-ARCH-GRAPH;npm run architecture:graph,docs/status/architecture-evidence-summary.md,CSV-CHAINS;AGENT-COORDINATOR;FEAT-ARCH-EVIDENCE-SYSTEM,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/architecture-evidence-system.md;docs/architecture/nodes/generated/PROMPT-ARCH-GRAPH-CHECK.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00337,EVENT-PAPERCLIP-SYNC-REQUESTED,src/modules/workforce/workforce.routes.ts,TEST-API-LOCAL;Playwright People/Agents proof,docs/status/architecture-evidence-summary.md,API-WORKFORCE-LIST;API-DASHBOARD-COMMAND;DB-WORKFORCE-ENTITY;FEAT-PEOPLE-AGENTS-DIRECTORY,DOC-PEOPLE-AGENTS-CONTRACT;docs/planning/people-agents-directory-premium-ux-task-contract.md;docs/architecture/nodes/generated/EVENT-PAPERCLIP-SYNC-REQUESTED.md,verified,2026-05-18,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00338,WORKFLOW-AGENT-FUNCTION-CHECK,docs/architecture/architecture-evidence-system.md,TEST-ARCH-GRAPH;npm run architecture:graph,docs/status/architecture-evidence-summary.md,CSV-CHAINS;AGENT-COORDINATOR;FEAT-ARCH-EVIDENCE-SYSTEM,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/architecture-evidence-system.md;docs/architecture/nodes/generated/WORKFLOW-AGENT-FUNCTION-CHECK.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00339,WORKFLOW-NEW-FEATURE-REGISTRY-GATE,docs/architecture/architecture-evidence-system.md,TEST-ARCH-GRAPH;npm run architecture:graph,docs/status/architecture-evidence-summary.md,CSV-NODES;AGENT-COORDINATOR;FEAT-ARCH-EVIDENCE-SYSTEM,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/architecture-evidence-system.md;docs/architecture/nodes/generated/WORKFLOW-NEW-FEATURE-REGISTRY-GATE.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00340,TEST-PROD-DRIVE-IMPORT-SMOKE,docs/operations/agent-runtime-coverage-ledger.csv,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,API-ASSETS-CONTEXT;AGENT-COORDINATOR;DB-GOOGLE-DRIVE-FILE;FEAT-ASSETS-CONTEXT;API-AUTO-0026;API-AUTO-0089;PAGE-08-ASSETS-FILES;DB-AUTO-0026,DOC-OPS-AGENT-RUNTIME-LEDGER;docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv;docs/architecture/nodes/generated/TEST-PROD-DRIVE-IMPORT-SMOKE.md,verified,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00341,DOC-OPS-AGENT-RUNTIME-LEDGER,docs/operations/agent-runtime-coverage-ledger.csv,Playwright Assets proof;Production Drive import and freshness smoke,docs/status/architecture-evidence-summary.md,DOC-ASSETS-CONTEXT-CONTRACT;AGENT-COORDINATOR;FEAT-ASSETS-CONTEXT,TEST-PROD-DRIVE-IMPORT-SMOKE;docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv;docs/architecture/nodes/generated/DOC-OPS-AGENT-RUNTIME-LEDGER.md,verified,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00342,SVC-AUTO-0001,src/integrations/integration-settings.service.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run build:server,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00343,SVC-AUTO-0002,src/modules/events/event.service.ts,npm run build:server,npm run build:server,,docs/architecture/nodes/generated/SVC-AUTO-0002.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00344,SVC-AUTO-0003,src/modules/workforce/workforce.service.ts,Playwright People/Agents proof,npm run build:server,FEAT-PEOPLE-AGENTS-DIRECTORY,docs/planning/people-agents-directory-premium-ux-task-contract.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00345,CLS-AUTO-0001,src/integrations/clickup/clickup.client.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run build:server,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00346,CLS-AUTO-0002,src/integrations/errors.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run build:server,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00347,CLS-AUTO-0003,src/integrations/google-drive/google-drive.client.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run build:server,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00348,CLS-AUTO-0004,web/src/api/client.ts,npm run build:server,npm run build:server,,docs/architecture/nodes/generated/CLS-AUTO-0004.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00349,LAY-AUTO-0001,web/src/layout/public-layout.tsx,npm run build:web,npm run build:web,,docs/architecture/nodes/generated/LAY-AUTO-0001.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00350,LAY-AUTO-0002,web/src/layout/shell.tsx,npm run build:web,npm run build:web,,docs/architecture/nodes/generated/LAY-AUTO-0002.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00351,HOOK-AUTO-0001,web/src/hooks/use-owner-packet.ts,npm run build:web,npm run build:web,,docs/architecture/nodes/generated/HOOK-AUTO-0001.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00352,MIG-AUTO-0001,prisma/migrations/202605021_v1_foundation/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0001.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00353,MIG-AUTO-0002,prisma/migrations/202605022_workspace_auth/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0002.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00354,MIG-AUTO-0003,prisma/migrations/202605023_integration_settings/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0003.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00355,MIG-AUTO-0004,prisma/migrations/202605024_clickup_task_workspace_scope/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0004.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00356,MIG-AUTO-0005,prisma/migrations/202605025_api_key_hardening/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0005.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00357,MIG-AUTO-0006,prisma/migrations/202605026_v1_decisions_agent_logs/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0006.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00358,MIG-AUTO-0007,prisma/migrations/202605027_api_key_management/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0007.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00359,MIG-AUTO-0008,prisma/migrations/202605028_workspace_core_records/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0008.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00360,MIG-AUTO-0009,prisma/migrations/202605031_operating_model_registry/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0009.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00361,MIG-AUTO-0010,prisma/migrations/202605032_clickup_webhook_foundation/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0010.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00362,MIG-AUTO-0011,prisma/migrations/202605033_clickup_note_external_identity/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0011.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00363,MIG-AUTO-0012,prisma/migrations/202605034_clickup_event_retry_observability/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0012.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00364,MIG-AUTO-0013,prisma/migrations/202605035_google_drive_persistence_foundation/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0013.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00365,MIG-AUTO-0014,prisma/migrations/202605061_agent_crud_archive_status/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0014.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00366,MIG-AUTO-0015,prisma/migrations/202605062_operating_area_system_guardrails/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0015.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00367,MIG-AUTO-0016,prisma/migrations/202605071_drive_descriptions/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0016.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00368,MIG-AUTO-0017,prisma/migrations/202605091_company_os_stage1_foundation/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0017.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00369,MIG-AUTO-0018,prisma/migrations/202605092_company_os_stage2_runtime_evidence/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0018.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
